Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home_game,height_diversity,ethnic_diversity,region_diversity,class_diversity,school_diversity,degree_diversity,experience_with_opponent,experience_in_arena,conference_size,conf_wl,opp_games_played,opponent_win_loss,Coach_Name,Coaching_Years,Coach_Win_Loss_Perc,Coach_NCAA_appear,Team_Comp_Change,Percentage_Dif_Points
1,harvard,2013,Massachusetts Institute of Technology,0,15,69,54,1,0.095,0.405,0.795,0.095,0.375,0.48,1,13,0,0,0,0,Tommy Amaker,6,0.622,2,0.3913,0.217391304
2,harvard,2013,Massachusetts,0,-3,64,67,0,0.095,0.405,0.795,0.095,0.375,0.48,1,1,16,0.626,37,0.676,Tommy Amaker,6,0.622,2,0.3913,-0.046875
3,harvard,2013,Manhattan,0,34,79,45,1,0.095,0.405,0.795,0.095,0.375,0.48,1,13,10,0.597,34,0.618,Tommy Amaker,6,0.622,2,0.3913,0.430379747
4,harvard,2013,Saint Joseph's,0,-19,56,75,0,0.095,0.405,0.795,0.095,0.375,0.48,1,1,16,0.626,34,0.588,Tommy Amaker,6,0.622,2,0.3913,-0.339285714
5,harvard,2013,Vermont,0,-7,78,85,1,0.095,0.405,0.795,0.095,0.375,0.48,1,13,9,0.583,36,0.667,Tommy Amaker,6,0.622,2,0.3913,-0.08974359
6,harvard,2013,Fordham,0,9,73,64,1,0.095,0.405,0.795,0.095,0.375,0.48,1,13,16,0.626,29,0.345,Tommy Amaker,6,0.622,2,0.3913,0.123287671
7,harvard,2013,Boston College,0,16,79,63,0,0.095,0.405,0.795,0.095,0.375,0.48,1,1,12,0.642,31,0.29,Tommy Amaker,6,0.622,2,0.3913,0.202531646
8,harvard,2013,Connecticut,0,-8,49,57,0,0.095,0.405,0.795,0.095,0.375,0.48,1,1,15,0.618,34,0.588,Tommy Amaker,6,0.622,2,0.3913,-0.163265306
9,harvard,2013,Boston University,0,1,65,64,1,0.095,0.405,0.795,0.095,0.375,0.48,1,13,9,0.583,32,0.5,Tommy Amaker,6,0.622,2,0.3913,0.015384615
10,harvard,2013,Holy Cross,0,7,72,65,1,0.095,0.405,0.795,0.095,0.375,0.48,1,13,8,0.6,29,0.517,Tommy Amaker,6,0.622,2,0.3913,0.097222222
11,harvard,2013,University of California,0,5,67,62,0,0.095,0.405,0.795,0.095,0.375,0.48,1,1,12,0.642,34,0.706,Tommy Amaker,6,0.622,2,0.3913,0.074626866
12,harvard,2013,Saint Mary's (CA),0,-1,69,70,0,0.095,0.405,0.795,0.095,0.375,0.48,1,1,9,0.583,33,0.818,Tommy Amaker,6,0.622,2,0.3913,-0.014492754
13,harvard,2013,Rice,0,30,92,62,0,0.095,0.405,0.795,0.095,0.375,0.48,1,0,12,0.642,35,0.543,Tommy Amaker,6,0.622,2,0.3913,0.326086957
14,harvard,2013,Dartmouth,1,10,75,65,0,0.095,0.405,0.795,0.095,0.375,0.48,2,1,8,0.6,30,0.167,Tommy Amaker,6,0.622,2,0.3913,0.133333333
15,harvard,2013,Memphis,0,-10,50,60,0,0.095,0.405,0.795,0.095,0.375,0.48,1,1,12,0.642,35,0.743,Tommy Amaker,6,0.622,2,0.3913,-0.2
16,harvard,2013,Dartmouth,1,5,82,77,1,0.095,0.405,0.795,0.095,0.375,0.48,2,13,8,0.6,30,0.167,Tommy Amaker,6,0.622,2,0.3913,0.06097561
17,harvard,2013,Yale,1,3,67,64,1,0.095,0.405,0.795,0.095,0.375,0.48,2,13,8,0.6,29,0.655,Tommy Amaker,6,0.622,2,0.3913,0.044776119
18,harvard,2013,Brown,1,7,89,82,1,0.095,0.405,0.795,0.095,0.375,0.48,2,13,8,0.6,31,0.258,Tommy Amaker,6,0.622,2,0.3913,0.078651685
19,harvard,2013,Cornell,1,2,67,65,0,0.095,0.405,0.795,0.095,0.375,0.48,2,1,8,0.6,28,0.429,Tommy Amaker,6,0.622,2,0.3913,0.029850746
20,harvard,2013,Columbia,1,-15,63,78,0,0.095,0.405,0.795,0.095,0.375,0.48,2,1,8,0.6,30,0.5,Tommy Amaker,6,0.622,2,0.3913,-0.238095238
21,harvard,2013,Pennsylvania,1,19,73,54,1,0.095,0.405,0.795,0.095,0.375,0.48,2,13,8,0.6,33,0.606,Tommy Amaker,6,0.622,2,0.3913,0.260273973
22,harvard,2013,Princeton,1,12,69,57,1,0.095,0.405,0.795,0.095,0.375,0.48,2,13,8,0.6,32,0.625,Tommy Amaker,6,0.622,2,0.3913,0.173913043
23,harvard,2013,Brown,1,18,65,47,0,0.095,0.405,0.795,0.095,0.375,0.48,2,1,8,0.6,31,0.258,Tommy Amaker,6,0.622,2,0.3913,0.276923077
24,harvard,2013,Yale,1,6,72,66,0,0.095,0.405,0.795,0.095,0.375,0.48,2,1,8,0.6,29,0.655,Tommy Amaker,6,0.622,2,0.3913,0.083333333
25,harvard,2013,Princeton,1,-5,53,58,0,0.095,0.405,0.795,0.095,0.375,0.48,2,1,8,0.6,32,0.625,Tommy Amaker,6,0.622,2,0.3913,-0.094339623
26,harvard,2013,Pennsylvania,1,-3,72,75,0,0.095,0.405,0.795,0.095,0.375,0.48,2,1,8,0.6,33,0.606,Tommy Amaker,6,0.622,2,0.3913,-0.041666667
27,harvard,2013,Columbia,1,5,56,51,1,0.095,0.405,0.795,0.095,0.375,0.48,2,13,8,0.6,30,0.5,Tommy Amaker,6,0.622,2,0.3913,0.089285714
28,harvard,2013,Cornell,1,9,65,56,1,0.095,0.405,0.795,0.095,0.375,0.48,2,13,8,0.6,28,0.429,Tommy Amaker,6,0.622,2,0.3913,0.138461538
29,harvard,2013,New Mexico,0,6,68,62,0,0.095,0.405,0.795,0.095,0.375,0.48,1,0,9,0.583,35,0.8,Tommy Amaker,6,0.622,2,0.3913,0.088235294
30,harvard,2013,Arizona,0,-23,51,74,0,0.095,0.405,0.795,0.095,0.375,0.48,1,0,12,0.642,35,0.657,Tommy Amaker,6,0.622,2,0.3913,-0.450980392
1,harvard,2014,Holy Cross,0,10,82,72,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,0,10,0.597,30,0.4,Tommy Amaker,7,0.629,3,0.4762,0.12195122
2,harvard,2014,Massachusetts Institute of Technology,0,42,79,37,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,12,0,0,0,0,Tommy Amaker,7,0.629,3,0.4762,0.53164557
3,harvard,2014,Howard,0,32,76,44,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,12,13,0.618,31,0.226,Tommy Amaker,7,0.629,3,0.4762,0.421052632
4,harvard,2014,Bryant,0,18,86,68,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,12,10,0.597,31,0.613,Tommy Amaker,7,0.629,3,0.4762,0.209302326
5,harvard,2014,Colorado,0,-8,62,70,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,1,12,0.642,33,0.636,Tommy Amaker,7,0.629,3,0.4762,-0.129032258
6,harvard,2014,Denver,0,8,68,60,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,2,8,0.6,32,0.688,Tommy Amaker,7,0.629,3,0.4762,0.117647059
7,harvard,2014,Green Bay,0,12,76,64,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,2,9,0.583,34,0.529,Tommy Amaker,7,0.629,3,0.4762,0.157894737
8,harvard,2014,Texas Christian,0,21,71,50,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,0,10,0.597,32,0.344,Tommy Amaker,7,0.629,3,0.4762,0.295774648
9,harvard,2014,Northeastern,0,8,72,64,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,1,9,0.583,33,0.606,Tommy Amaker,7,0.629,3,0.4762,0.111111111
10,harvard,2014,Boston University,0,11,79,68,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,1,10,0.597,30,0.567,Tommy Amaker,7,0.629,3,0.4762,0.139240506
11,harvard,2014,Vermont,0,6,74,68,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,12,9,0.583,33,0.636,Tommy Amaker,7,0.629,3,0.4762,0.081081081
12,harvard,2014,Fordham,0,8,94,86,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,1,13,0.618,31,0.226,Tommy Amaker,7,0.629,3,0.4762,0.085106383
13,harvard,2014,Boston College,0,15,73,58,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,12,15,0.618,33,0.485,Tommy Amaker,7,0.629,3,0.4762,0.205479452
14,harvard,2014,Rice,0,15,69,54,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,1,16,0.626,31,0.161,Tommy Amaker,7,0.629,3,0.4762,0.217391304
15,harvard,2014,Connecticut,0,-5,56,61,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,1,10,0.597,30,0.667,Tommy Amaker,7,0.629,3,0.4762,-0.089285714
16,harvard,2014,Dartmouth,1,16,61,45,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.321,Tommy Amaker,7,0.629,3,0.4762,0.262295082
17,harvard,2014,Florida Atlantic,0,-15,53,68,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,1,16,0.626,32,0.438,Tommy Amaker,7,0.629,3,0.4762,-0.283018868
18,harvard,2014,Dartmouth,1,30,80,50,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.321,Tommy Amaker,7,0.629,3,0.4762,0.375
19,harvard,2014,Princeton,1,6,82,76,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.607,Tommy Amaker,7,0.629,3,0.4762,0.073170732
20,harvard,2014,Pennsylvania,1,30,80,50,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,31,0.29,Tommy Amaker,7,0.629,3,0.4762,0.375
21,harvard,2014,Brown,1,7,52,45,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.464,Tommy Amaker,7,0.629,3,0.4762,0.134615385
22,harvard,2014,Yale,1,-7,67,74,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,31,0.452,Tommy Amaker,7,0.629,3,0.4762,-0.104477612
23,harvard,2014,Columbia,1,4,88,84,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.429,Tommy Amaker,7,0.629,3,0.4762,0.045454545
24,harvard,2014,Cornell,1,23,67,44,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,31,0.419,Tommy Amaker,7,0.629,3,0.4762,0.343283582
25,harvard,2014,Pennsylvania,1,20,83,63,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,31,0.29,Tommy Amaker,7,0.629,3,0.4762,0.240963855
26,harvard,2014,Princeton,1,12,59,47,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.607,Tommy Amaker,7,0.629,3,0.4762,0.203389831
27,harvard,2014,Cornell,1,25,72,47,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,31,0.419,Tommy Amaker,7,0.629,3,0.4762,0.347222222
28,harvard,2014,Columbia,1,33,80,47,1,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,12,8,0.6,28,0.429,Tommy Amaker,7,0.629,3,0.4762,0.4125
29,harvard,2014,Yale,1,12,70,58,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,31,0.452,Tommy Amaker,7,0.629,3,0.4762,0.171428571
30,harvard,2014,Brown,1,5,98,93,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,2,1,8,0.6,28,0.464,Tommy Amaker,7,0.629,3,0.4762,0.051020408
31,harvard,2014,Cincinnati,0,4,61,57,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,2,10,0.597,34,0.647,Tommy Amaker,7,0.629,3,0.4762,0.06557377
32,harvard,2014,Michigan State,0,-7,73,80,0,0.104938272,0.450617284,0.790123457,0.104938272,0.444444444,0.37654321,1,2,12,0.642,36,0.75,Tommy Amaker,7,0.629,3,0.4762,-0.095890411
1,harvard,2015,Massachusetts Institute of Technology,0,21,73,52,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,0,0,0,0,Tommy Amaker,8,0.662,4,0.5455,0.287671233
2,harvard,2015,Holy Cross,0,-1,57,58,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,34,0.588,Tommy Amaker,8,0.662,4,0.5455,-0.01754386
3,harvard,2015,Florida Atlantic,0,22,71,49,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,14,0.631,32,0.313,Tommy Amaker,8,0.662,4,0.5455,0.309859155
4,harvard,2015,Houston,0,21,84,63,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,11,0.64,33,0.515,Tommy Amaker,8,0.662,4,0.5455,0.25
5,harvard,2015,Massachusetts,0,2,75,73,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,14,0.631,33,0.727,Tommy Amaker,8,0.662,4,0.5455,0.026666667
6,harvard,2015,Northeastern,0,14,60,46,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,32,0.344,Tommy Amaker,8,0.662,4,0.5455,0.233333333
7,harvard,2015,Vermont,0,12,64,52,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,9,0.583,33,0.667,Tommy Amaker,8,0.662,4,0.5455,0.1875
8,harvard,2015,Boston University,0,14,70,56,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,35,0.686,Tommy Amaker,8,0.662,4,0.5455,0.2
9,harvard,2015,Virginia,0,-49,27,76,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,15,0.618,37,0.811,Tommy Amaker,8,0.662,4,0.5455,-1.814814815
10,harvard,2015,Arizona State,0,-10,46,56,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,12,0.642,33,0.636,Tommy Amaker,8,0.662,4,0.5455,-0.217391304
11,harvard,2015,Grand Canyon,0,13,72,59,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,8,0.6,30,0.5,Tommy Amaker,8,0.662,4,0.5455,0.180555556
12,harvard,2015,Saint Rose,0,46,84,38,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,0,0,0,0,Tommy Amaker,8,0.662,4,0.5455,0.547619048
13,harvard,2015,Dartmouth,1,11,57,46,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.429,Tommy Amaker,8,0.662,4,0.5455,0.192982456
14,harvard,2015,Boston College,0,-7,57,64,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,15,0.618,32,0.25,Tommy Amaker,8,0.662,4,0.5455,-0.122807018
15,harvard,2015,Bryant,0,9,66,57,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,10,0.597,32,0.563,Tommy Amaker,8,0.662,4,0.5455,0.136363636
16,harvard,2015,Dartmouth,1,-9,61,70,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.429,Tommy Amaker,8,0.662,4,0.5455,-0.147540984
17,harvard,2015,Princeton,1,3,75,72,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,30,0.7,Tommy Amaker,8,0.662,4,0.5455,0.04
18,harvard,2015,Pennsylvania,1,25,63,38,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.286,Tommy Amaker,8,0.662,4,0.5455,0.396825397
19,harvard,2015,Brown,1,2,76,74,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,29,0.517,Tommy Amaker,8,0.662,4,0.5455,0.026315789
20,harvard,2015,Yale,1,2,52,50,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,3,0,8,0.6,33,0.576,Tommy Amaker,8,0.662,4,0.5455,0.038461538
21,harvard,2015,Columbia,1,4,72,68,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,34,0.618,Tommy Amaker,8,0.662,4,0.5455,0.055555556
22,harvard,2015,Cornell,1,21,61,40,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.071,Tommy Amaker,8,0.662,4,0.5455,0.344262295
23,harvard,2015,Pennsylvania,1,23,69,46,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.286,Tommy Amaker,8,0.662,4,0.5455,0.333333333
24,harvard,2015,Princeton,1,8,63,55,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,30,0.7,Tommy Amaker,8,0.662,4,0.5455,0.126984127
25,harvard,2015,Cornell,1,-8,49,57,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,28,0.071,Tommy Amaker,8,0.662,4,0.5455,-0.163265306
26,harvard,2015,Columbia,1,10,80,70,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,34,0.618,Tommy Amaker,8,0.662,4,0.5455,0.125
27,harvard,2015,Yale,1,-10,52,62,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,3,0,8,0.6,33,0.576,Tommy Amaker,8,0.662,4,0.5455,-0.192307692
28,harvard,2015,Brown,1,10,72,62,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,2,0,8,0.6,29,0.517,Tommy Amaker,8,0.662,4,0.5455,0.138888889
29,harvard,2015,Yale,1,2,53,51,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,3,0,8,0.6,33,0.576,Tommy Amaker,8,0.662,4,0.5455,0.037735849
30,harvard,2015,North Carolina,0,-2,65,67,0,0.1171875,0.640625,0.71875,0,0.46875,0.5390625,1,0,15,0.618,34,0.706,Tommy Amaker,8,0.662,4,0.5455,-0.030769231
1,pennsylvania,2006,Siena,0,5,82,77,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,10,0.597,30,0.2,Fran Dunphy,17,0.653,8,0.3182,0.06097561
2,pennsylvania,2006,Drexel,0,8,68,60,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,12,0.642,29,0.586,Fran Dunphy,17,0.653,8,0.3182,0.117647059
3,pennsylvania,2006,Colorado,0,-18,60,78,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,12,0.642,30,0.467,Fran Dunphy,17,0.653,8,0.3182,-0.3
4,pennsylvania,2006,Navy,0,13,86,73,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,8,0.6,28,0.321,Fran Dunphy,17,0.653,8,0.3182,0.151162791
5,pennsylvania,2006,Temple,0,-4,46,50,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,14,0.631,30,0.533,Fran Dunphy,17,0.653,8,0.3182,-0.086956522
6,pennsylvania,2006,Duke,0,-13,59,72,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,12,0.642,33,0.818,Fran Dunphy,17,0.653,8,0.3182,-0.220338983
7,pennsylvania,2006,Villanova,0,-7,55,62,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,16,0.626,32,0.75,Fran Dunphy,17,0.653,8,0.3182,-0.127272727
8,pennsylvania,2006,Hawaii,0,3,58,55,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,9,0.583,29,0.552,Fran Dunphy,17,0.653,8,0.3182,0.051724138
9,pennsylvania,2006,Brigham Young-Hawaii,0,10,72,62,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,0,0,0,0,Fran Dunphy,17,0.653,8,0.3182,0.138888889
10,pennsylvania,2006,Citadel,0,35,84,49,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,11,0.64,28,0.429,Fran Dunphy,17,0.653,8,0.3182,0.416666667
11,pennsylvania,2006,Fordham,0,-15,63,78,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,1,14,0.631,29,0.448,Fran Dunphy,17,0.653,8,0.3182,-0.238095238
12,pennsylvania,2006,Cornell,1,40,84,44,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.481,Fran Dunphy,17,0.653,8,0.3182,0.476190476
13,pennsylvania,2006,Columbia,1,32,87,55,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.444,Fran Dunphy,17,0.653,8,0.3182,0.367816092
14,pennsylvania,2006,Lafayette,0,32,105,73,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,8,0.6,28,0.321,Fran Dunphy,17,0.653,8,0.3182,0.304761905
15,pennsylvania,2006,La Salle,0,8,73,65,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,14,0.631,29,0.345,Fran Dunphy,17,0.653,8,0.3182,0.109589041
16,pennsylvania,2006,Saint Joseph's,0,-3,44,47,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,16,14,0.631,36,0.667,Fran Dunphy,17,0.653,8,0.3182,-0.068181818
17,pennsylvania,2006,Brown,1,17,68,51,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,28,0.429,Fran Dunphy,17,0.653,8,0.3182,0.25
18,pennsylvania,2006,Yale,1,22,74,52,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.407,Fran Dunphy,17,0.653,8,0.3182,0.297297297
19,pennsylvania,2006,Dartmouth,1,19,70,51,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.37,Fran Dunphy,17,0.653,8,0.3182,0.271428571
20,pennsylvania,2006,Harvard,1,13,81,68,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.444,Fran Dunphy,17,0.653,8,0.3182,0.160493827
21,pennsylvania,2006,Princeton,1,19,60,41,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,28,0.536,Fran Dunphy,17,0.653,8,0.3182,0.316666667
22,pennsylvania,2006,Columbia,1,-2,57,59,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.444,Fran Dunphy,17,0.653,8,0.3182,-0.035087719
23,pennsylvania,2006,Cornell,1,11,67,56,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.481,Fran Dunphy,17,0.653,8,0.3182,0.164179104
24,pennsylvania,2006,Harvard,1,3,74,71,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.444,Fran Dunphy,17,0.653,8,0.3182,0.040540541
25,pennsylvania,2006,Dartmouth,1,16,68,52,1,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,16,8,0.6,27,0.37,Fran Dunphy,17,0.653,8,0.3182,0.235294118
26,pennsylvania,2006,Yale,1,2,57,55,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,27,0.407,Fran Dunphy,17,0.653,8,0.3182,0.035087719
27,pennsylvania,2006,Brown,1,6,74,68,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,28,0.429,Fran Dunphy,17,0.653,8,0.3182,0.081081081
28,pennsylvania,2006,Princeton,1,-1,59,60,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,2,1,8,0.6,28,0.536,Fran Dunphy,17,0.653,8,0.3182,-0.016949153
29,pennsylvania,2006,Texas,0,-8,52,60,0,0,0.56,0.595555556,0.737777778,0.32,0.657777778,1,0,12,0.642,31,0.645,Fran Dunphy,17,0.653,8,0.3182,-0.153846154
1,pennsylvania,2007,Texas-El Paso,0,-3,66,69,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,3,12,0.642,31,0.677,Glen Miller,1,0.655,9,0.5789,-0.045454545
2,pennsylvania,2007,Syracuse,0,-18,60,78,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,3,16,0.626,35,0.657,Glen Miller,1,0.655,9,0.5789,-0.3
3,pennsylvania,2007,St. Francis (NY),0,30,86,56,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,3,11,0.64,27,0.37,Glen Miller,1,0.655,9,0.5789,0.348837209
4,pennsylvania,2007,Florida Gulf Coast,0,23,97,74,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,0,0,0,0,Glen Miller,1,0.655,9,0.5789,0.237113402
5,pennsylvania,2007,Drexel,0,19,68,49,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,12,0.642,31,0.484,Glen Miller,1,0.655,9,0.5789,0.279411765
6,pennsylvania,2007,Monmouth,0,14,80,66,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,11,0.64,34,0.559,Glen Miller,1,0.655,9,0.5789,0.175
7,pennsylvania,2007,Villanova,0,-10,89,99,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,16,0.626,33,0.848,Glen Miller,1,0.655,9,0.5789,-0.112359551
8,pennsylvania,2007,Navy,0,21,79,58,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,8,0.6,28,0.357,Glen Miller,1,0.655,9,0.5789,0.265822785
9,pennsylvania,2007,Fordham,0,-17,60,77,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,14,0.631,32,0.5,Glen Miller,1,0.655,9,0.5789,-0.283333333
10,pennsylvania,2007,Illinois-Chicago,0,12,90,78,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,9,0.583,31,0.516,Glen Miller,1,0.655,9,0.5789,0.133333333
11,pennsylvania,2007,Seton Hall,0,-9,85,94,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,16,0.626,30,0.6,Glen Miller,1,0.655,9,0.5789,-0.105882353
12,pennsylvania,2007,North Carolina,0,-38,64,102,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,12,0.642,31,0.742,Glen Miller,1,0.655,9,0.5789,-0.59375
13,pennsylvania,2007,Elon,0,2,66,64,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,11,0.64,29,0.517,Glen Miller,1,0.655,9,0.5789,0.03030303
14,pennsylvania,2007,Cornell,1,18,74,56,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,28,0.464,Glen Miller,1,0.655,9,0.5789,0.243243243
15,pennsylvania,2007,Columbia,1,26,69,43,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,2,1,8,0.6,27,0.407,Glen Miller,1,0.655,9,0.5789,0.376811594
16,pennsylvania,2007,La Salle,0,1,93,92,0,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,1,14,0.631,28,0.643,Glen Miller,1,0.655,9,0.5789,0.010752688
17,pennsylvania,2007,Temple,0,2,76,74,1,0,0.532871972,0.726643599,0.602076125,0.415224913,0.657439446,1,15,14,0.631,32,0.531,Glen Miller,1,0.655,9,0.5789,0.026315789
